SYMBOL,C1,C2,C3,T1,T2,T3
Bcl2a1a,3.62427222,1.755261521,0,2.641240688,0,0
Cyp26a1,3.62427222,1.755261521,0,2.641240688,0,0
Sec23b,3434.903997,3688.682087,3615.116799,3568.31617,3849.212837,3602.554938
Fhad1,8.154612495,8.776307606,14.92036552,10.56496275,5.081469092,10.9278714
Smim40,5.43640833,3.510523042,17.5533712,10.56496275,5.928380608,0
Hykk,19.93349721,24.5736613,12.28735984,29.05364757,5.081469092,8.499455532
Fntb,306.2510026,300.1497201,294.8966362,303.7426792,326.9078449,303.5519833
Ect2,1772.269116,1707.86946,1755.33712,1526.637118,1880.990476,1578.470313
Slc22a21,48.02160692,71.08809161,71.09115337,64.71039687,45.73322183,60.71039666
Cd36,250.0747832,181.6695674,138.6716325,220.5435975,104.1701164,395.8317862
Cxcl13,1.81213611,0,3.51067424,2.641240688,0,0
Ces1a,1.81213611,3.510523042,0,2.641240688,0,0
Spag8,1.81213611,3.510523042,0,2.641240688,0,0
Rhbdl1,69.76724024,77.23150693,78.11250185,64.71039687,87.23188608,46.13990146
Tmem69,218.3624013,197.4669211,235.2151741,200.7342923,188.8612679,225.8426756
Slc24a4,10.87281666,1.755261521,0,0,0,4.856831732
Tead4,3.62427222,1.755261521,5.266011361,7.923722065,0,9.713663465
Mpo,0.906068055,1.755261521,0,0,5.928380608,0
Pir,9.06068055,8.776307606,22.81938256,7.923722065,0,16.99891106
Dock3,36.2427222,52.65784563,46.51643369,30.37426792,44.0393988,91.06559498
Trip6,57.98835552,49.14732259,52.66011361,54.14543411,66.0590982,52.21094112
Bbs10,67.04903607,82.49729149,85.13385033,75.27535962,92.31335518,84.99455532
Gm4184,0,3.510523042,1.75533712,2.641240688,0,0
Zfp532,32.61844998,22.81839977,24.57471968,25.09178654,6.775292123,31.56940626
Ndrg1,639.6840469,655.5901781,810.088081,714.4556062,674.9884778,580.391392
Fiz1,809.1187731,1003.131959,846.9501605,903.3043154,1012.906172,891.2286229
Pitx1,1.81213611,3.510523042,0,0,0,14.5704952
Gpr39,0,1.755261521,0.87766856,3.961861033,0,1.214207933
Col5a3,3.62427222,0,3.51067424,0,1.693823031,2.428415866
Paqr8,172.1529305,190.445875,106.1978958,162.4363023,131.2712849,121.4207933
Oxa1l,1684.380514,1610.452446,1700.044001,1592.668135,1709.067438,1545.686699
Tex53,0.906068055,0.877630761,2.63300568,1.320620344,2.540734546,2.428415866
Krt42,1.81213611,1.755261521,1.75533712,1.320620344,3.387646062,2.428415866
Mir7-1,4.530340275,9.653938366,16.67570264,6.603101721,22.86661092,10.9278714
Mboat2,20.83956527,21.06313825,22.81938256,23.7711662,15.24440728,38.85465386
Chkb,2.718204165,1.755261521,3.51067424,5.282481377,4.234557577,1.214207933
Tmeff2,7.24854444,5.265784563,1.75533712,1.320620344,4.234557577,15.78470313
Tmem252,8.154612495,7.898676845,12.28735984,14.52682379,5.081469092,2.428415866
Ttll1,348.8362012,324.7233814,360.7217782,360.529354,331.1424025,291.4099039
Alyref,1058.287488,1108.447651,1130.437105,1010.274563,1024.762934,1600.326056
Ccdc106,13.59102083,21.06313825,15.79803408,21.12992551,25.40734546,12.14207933
Wdfy4,3.62427222,8.776307606,3.51067424,7.923722065,1.693823031,2.428415866
Mdrl,4.530340275,4.388153803,7.899017041,9.244342409,0,0
6330407A03Rik,5.43640833,5.265784563,0,0,0.846911515,4.856831732
Aen,1247.655712,1117.223958,1257.699047,1200.443893,1220.399494,1040.576199
Trdv2-2,5.43640833,7.021046085,0,0,4.234557577,2.428415866
Pmel,22.65170138,25.45129206,39.4950852,36.97736964,36.41719516,26.71257453
1700084E18Rik,0.906068055,0,4.388342801,0,0,2.428415866
BB319198,2.718204165,0,0,0,0,0
Cdh15,2.718204165,0,0,0,0,0
Ms4a2,2.718204165,0,0,0,0,0
Ifi27l2b,2.718204165,0,0,0,0,0
Arntl2,2.718204165,0,0,0,0,0
3300005D01Rik,2.718204165,0,0,0,0,0
Prrt3,5.43640833,0,1.75533712,10.56496275,3.387646062,0
Fgf18,1.81213611,5.265784563,8.776685601,14.52682379,3.387646062,4.856831732
S1pr3,12.68495277,19.30787673,5.266011361,34.33612895,10.16293818,7.285247599
Hjv,0,0,3.51067424,0,0,14.5704952
Gas1,5.43640833,1.755261521,3.51067424,2.641240688,0,4.856831732
Mafb,5.43640833,1.755261521,5.266011361,5.282481377,3.387646062,0
Dao,3.62427222,0,0,0,0.846911515,0
Gm10791,3.62427222,0,0,0,0,1.214207933
Polr2f,165.8104541,173.7708906,221.1724771,198.0930516,168.5353916,151.7759916
Agrp,11.77888472,6.143415324,5.266011361,1.320620344,11.0098497,3.642623799
E130102H24Rik,6.342476385,0.877630761,10.53202272,5.282481377,2.540734546,4.856831732
Gpm6a,30.80631387,12.28683065,24.57471968,29.05364757,13.55058425,43.71148559
Tgfa,7.24854444,19.30787673,12.28735984,0,5.081469092,19.42732693
Myrfl,0,1.755261521,0,2.641240688,0,1.214207933
Twist1,0,0,1.75533712,2.641240688,0,1.214207933
Plxna2,44.3973347,15.79735369,47.39410225,31.69488826,25.40734546,31.56940626
Trim10,3.62427222,0,0,1.320620344,0,0
Gpr157,95.13714578,134.2775064,96.54354161,79.23722065,131.2712849,163.918071
Il13ra1,14.49708888,1.755261521,5.266011361,5.282481377,3.387646062,24.28415866
Cyp2e1,9.06068055,0,3.51067424,18.48868482,1.693823031,2.428415866
Ak1,25.36990554,3.510523042,19.30870832,10.56496275,12.70367273,46.13990146
Fbln2,5.43640833,1.755261521,1.75533712,0,0,19.42732693
Frem2,3.62427222,7.021046085,1.75533712,5.282481377,1.693823031,2.428415866
Yipf3,2271.512614,2211.629517,2370.582781,2412.773369,2317.149906,2283.925122
Cd300lf,5.43640833,0,3.51067424,2.641240688,4.234557577,6.071039666
Cubn,1.81213611,0.877630761,5.266011361,3.961861033,3.387646062,3.642623799
Fam222a,5.43640833,2.632892282,7.021348481,18.48868482,5.928380608,0
Tmem119,5.43640833,8.776307606,3.51067424,7.923722065,5.081469092,9.713663465
Bnip1,382.3607192,357.1957195,308.9393332,335.4375674,389.5792971,381.261291
Fbxo10,139.5344805,143.053814,117.6075871,139.9857565,113.4861431,191.8448534
AU040972,1.81213611,3.510523042,12.28735984,0,13.55058425,15.78470313
Rabl2,101.4796222,67.57756856,100.9318844,93.76404444,128.7305503,80.13772359
H3c15,3.62427222,3.510523042,1.75533712,7.923722065,5.081469092,0
S100a7a,0,1.755261521,3.51067424,1.320620344,1.693823031,0
AI507597,0.906068055,3.510523042,0.87766856,2.641240688,0.846911515,0
A530020G20Rik,9.06068055,3.510523042,3.51067424,0,5.928380608,4.856831732
Zc3h12b,28.99417776,25.45129206,26.3300568,39.61861033,31.33572607,20.64153486
Pla2g3,0,0,3.51067424,0,0,1.214207933
Zfp72,0,0,3.51067424,0,0,1.214207933
Rps27a-ps3,190.2742916,163.2393215,204.4967745,213.9404958,250.6858086,150.5617837
BC049762,0,3.510523042,0,0,0.846911515,0
Rho,0,3.510523042,0,0,0,1.214207933
Arhgef15,34.43058609,17.55261521,12.28735984,34.33612895,10.16293818,40.06886179
Prima1,0,0,2.63300568,0,0,0
Ces1f,0,0,2.63300568,0,0,0
S100z,0,0,2.63300568,0,0,0
Aoah,0,0,2.63300568,0,0,0
C330024C12Rik,0,0,2.63300568,0,0,0
Trav15-2-dv6-2,0,0,2.63300568,0,0,0
Gm9054,0,0,2.63300568,0,0,0
Cyp4f37,0,0,2.63300568,0,0,0
Msx1os,0,0,2.63300568,0,0,0
Trav21-dv12,0,2.632892282,0,0,0,0
Mir1934,0,2.632892282,0,0,0,0
Gm14925,0,2.632892282,0,0,0,0
Crybb3,0,2.632892282,0,0,0,0
Has1,0,2.632892282,0,0,0,0
Vmn1r32,0,2.632892282,0,0,0,0
Slc46a2,0,2.632892282,0,0,0,0
Mir30c-1,0,2.632892282,0,0,0,0
Gm6592,0,2.632892282,0,0,0,0
E130018N17Rik,0,2.632892282,0,0,0,0
Fam162b,0,2.632892282,0,0,0,0
6720483E21Rik,0,2.632892282,0,0,0,0
Asnsd1,1477.796998,1578.857738,1750.948777,1623.042403,1698.057588,1668.3217
Rps12-ps26,17.21529305,5.265784563,2.63300568,7.923722065,16.09131879,9.713663465
Atp7b,12.68495277,1.755261521,2.63300568,10.56496275,5.081469092,8.499455532
Ccdc34os,0,0.877630761,1.75533712,2.641240688,1.693823031,0
Lrrc17,2.718204165,0.877630761,1.75533712,6.603101721,0,2.428415866
Prl2c3,0,0,3.51067424,1.320620344,0,0
Cyp4f15,1.81213611,0,0,0,0,6.071039666
4933439K11Rik,4.530340275,6.143415324,4.388342801,2.641240688,4.234557577,4.856831732
Ccdc68,16.30922499,6.143415324,5.266011361,9.244342409,1.693823031,9.713663465
Gm14327,8.154612495,4.388153803,7.899017041,17.16806447,4.234557577,6.071039666
Sp8,3.62427222,11.40919989,1.75533712,7.923722065,20.32587637,0
Sparc,155.8437055,109.7038451,89.52219313,126.779553,80.45659396,220.9858438
Scnn1b,38.05485831,27.20655358,22.81938256,17.16806447,13.55058425,41.28306973
Kank4,3.62427222,8.776307606,0,2.641240688,1.693823031,3.642623799
Shroom2,3.62427222,0,5.266011361,2.641240688,5.081469092,4.856831732
Sgo2a,1202.352309,1302.404049,1198.017585,1151.58094,1388.087974,1321.058231
Adsl,2012.37715,2031.715211,2100.260864,1978.289276,2094.412178,1919.662742
Vpreb3,6.342476385,0.877630761,2.63300568,2.641240688,8.469115154,2.428415866
Sh3rf2,5.43640833,7.021046085,8.776685601,7.923722065,3.387646062,16.99891106
Oaf,0,1.755261521,0.87766856,0,1.693823031,2.428415866
Urah,0,1.755261521,0.87766856,0,1.693823031,2.428415866
Gdf15,3.62427222,3.510523042,1.75533712,2.641240688,3.387646062,0
Adam1b,1.81213611,0,0,2.641240688,0,1.214207933
Nectin4,18.1213611,3.510523042,5.266011361,11.8855831,5.081469092,20.64153486
Ppp2r3a,710.3573551,736.3322081,686.336814,657.6689314,692.7736196,718.8110964
Atf3,12.68495277,3.510523042,8.776685601,6.603101721,10.16293818,14.5704952
Gm17801,0,5.265784563,5.266011361,3.961861033,5.928380608,4.856831732
Gm16008,4.530340275,4.388153803,4.388342801,2.641240688,8.469115154,4.856831732
Nop14,2206.275714,2321.333362,2229.278143,2407.490887,2371.352243,2164.932745
Cabp7,0.906068055,0,0,2.641240688,0,0
Gm5150,0.906068055,0,0,2.641240688,0,0
Lmntd1,0.906068055,0,0,2.641240688,0,0
Rian,0.906068055,0,0,2.641240688,0,0
Syt13,0.906068055,0,0,2.641240688,0,0
Crip3,0,0,0.87766856,2.641240688,0,0
Spdye4c,0,0,0.87766856,2.641240688,0,0
Gm3609,0,0.877630761,0,2.641240688,0,0
AW047730,0,0.877630761,0,2.641240688,0,0
E530011L22Rik,3.62427222,1.755261521,0,2.641240688,1.693823031,3.642623799
Mir5125,290.8478457,327.3562737,331.7587157,347.3231505,381.9570934,281.6962405
Slc12a4,1648.137792,1868.475889,1662.304253,1774.913743,1994.476619,1650.108581
Podn,14.49708888,1.755261521,8.776685601,6.603101721,9.316026669,18.213119
Wdr88,3.62427222,1.755261521,0.87766856,7.923722065,0.846911515,1.214207933
Gm20559,329.808772,302.7826124,374.7644752,343.3612895,351.4682789,220.9858438
Acss3,1.81213611,0,1.75533712,2.641240688,0,3.642623799
Elovl1,3183.923145,3130.508923,3447.482104,3409.841729,3385.105327,3223.722062
Mir1933,0,2.632892282,0,2.641240688,0.846911515,1.214207933
Tpst2,3732.094319,3875.617439,3918.790121,3713.584408,3977.096476,3509.060927
Golph3l,1041.072195,1202.354142,1139.213791,1130.451015,1092.515855,1330.771895
Dnaaf10,563.5743302,619.607317,561.7078785,596.9203956,688.539062,546.3935699
Snord95,27.18204165,17.55261521,25.45238824,23.7711662,28.79499152,25.4983666
Kazn,23.55776943,22.81839977,36.86207952,21.12992551,25.40734546,26.71257453
Man2c1os,7.24854444,5.265784563,5.266011361,3.961861033,3.387646062,7.285247599
Dpf3,3.62427222,7.021046085,5.266011361,0,4.234557577,7.285247599
Cgn,28.08810971,9.653938366,23.69705112,29.05364757,16.09131879,30.35519833
Abca1,576.259283,581.8691943,532.744816,557.3017852,553.0332195,528.1804509
Hoatz,0,3.510523042,3.51067424,2.641240688,2.540734546,4.856831732
Gm6402,21.74563332,14.04209217,0,27.73302723,27.10116849,4.856831732
4930578M01Rik,0,1.755261521,0,2.641240688,0.846911515,0
Vwa3b,8.154612495,8.776307606,5.266011361,2.641240688,8.469115154,6.071039666
Aqp4,3.62427222,1.755261521,3.51067424,0,3.387646062,9.713663465
Kcnk1,1.81213611,10.53156913,10.53202272,7.923722065,7.622203638,14.5704952
Trpc6,5.43640833,1.755261521,3.51067424,5.282481377,0,2.428415866
Itga8,73.39151246,33.3499689,24.57471968,39.61861033,30.48881455,38.85465386
Acot8,336.1512484,345.7865197,434.4459373,372.4149371,401.4360583,407.9738655
F8a,335.2451804,356.3180888,358.0887725,319.5901233,413.2928195,369.1192117
Cerox1,14.49708888,12.28683065,22.81938256,13.20620344,19.47896485,0
Gm4129,0.906068055,2.632892282,2.63300568,1.320620344,4.234557577,2.428415866
Pcdhgb8,1.81213611,8.776307606,8.776685601,2.641240688,8.469115154,2.428415866
Ankmy1,1.81213611,7.021046085,3.51067424,1.320620344,2.540734546,14.5704952
Gnmt,10.87281666,4.388153803,14.04269696,17.16806447,3.387646062,19.42732693
Fam184b,3.62427222,25.45129206,4.388342801,11.8855831,12.70367273,21.8557428
Pih1d2,9.06068055,1.755261521,0,2.641240688,1.693823031,2.428415866
A930005H10Rik,27.18204165,23.69603054,15.79803408,18.48868482,14.39749576,25.4983666
Cnot6,2939.284771,3160.348369,3185.936873,3162.885724,3192.009501,3127.799636
Krt222,8.154612495,27.20655358,43.88342801,17.16806447,19.47896485,25.4983666
Ros1,5.43640833,0,1.75533712,0,1.693823031,2.428415866
Rmc1,1884.621554,1950.973181,1922.094147,1835.662278,1965.681627,1823.740316
Dnaaf5,471.1553886,457.2456263,441.4672857,467.4996018,399.7422353,454.113767
Trgj4,2.718204165,3.510523042,0.87766856,1.320620344,4.234557577,3.642623799
Grid1,2.718204165,1.755261521,5.266011361,2.641240688,5.928380608,3.642623799
Sowaha,134.0980721,111.4591066,119.3629242,121.4970717,127.0367273,87.42297118
Gm10785,22.65170138,15.79735369,20.18637688,10.56496275,24.56043395,13.35628726
Adgrg6,30.80631387,33.3499689,10.53202272,34.33612895,9.316026669,14.5704952
Ighv1-74,0,0,1.75533712,0,5.081469092,0
Slc6a14,23.55776943,15.79735369,10.53202272,14.52682379,6.775292123,46.13990146
Ppp1r2-ps3,8.154612495,13.16446141,7.021348481,22.45054585,11.0098497,3.642623799
Snord35b,0.906068055,1.755261521,3.51067424,1.320620344,2.540734546,0
Gm10045,5.43640833,1.755261521,1.75533712,0,3.387646062,2.428415866
Lsm11,354.2726095,347.5417812,403.7275376,417.3160288,372.6410668,367.9050037
Cd40,5.43640833,0,7.899017041,7.923722065,4.234557577,7.285247599
9430083A17Rik,1.81213611,3.510523042,0,2.641240688,0.846911515,4.856831732
Sftpb,480.2160692,393.1785807,250.1355396,327.5138454,216.8093479,427.4011925
Exo5,318.0298873,379.1364886,298.4073104,314.3076419,416.6804656,333.9071816
Smarca5-ps,224.7048776,256.2681821,225.5608199,232.4291806,291.3375613,224.6284676
Arhgap15os,0,0,3.51067424,0,0.846911515,7.285247599
C5ar2,3.62427222,0.877630761,5.266011361,2.641240688,5.081469092,4.856831732
Ttc9,3.62427222,0.877630761,5.266011361,2.641240688,5.081469092,4.856831732
Gm15998,0.906068055,0,0,0,0,2.428415866
Gm10435,0.906068055,0,0,0,0,2.428415866
Meig1,0.906068055,0,0,0,0,2.428415866
Fxyd3,0.906068055,0,0,0,0,2.428415866
Serpina1e,0.906068055,0,0,0,0,2.428415866
1810020O05Rik,0.906068055,0,0,0,0,2.428415866
Rfx4,0.906068055,0,0,0,0,2.428415866
Fer1l4,0.906068055,0,0,0,0,2.428415866
Tulp1,0,0.877630761,0,0,0,2.428415866
Spo11,0,0.877630761,0,0,0,2.428415866
4833422C13Rik,0,0.877630761,0,0,0,2.428415866
4930406D18Rik,0,0.877630761,0,0,0,2.428415866
A630076J17Rik,0,0,0.87766856,0,0,2.428415866
Cfhr2,0,0,0.87766856,0,0,2.428415866
Tekt5,0,0,0.87766856,0,0,2.428415866
Gm10099,32.61844998,31.59470738,66.70281057,22.45054585,27.94808001,57.06777286
Cst7,3877.971276,4024.814668,4334.805018,3887.906293,4073.644389,3964.388902
Megf6,13.59102083,11.40919989,15.79803408,14.52682379,10.16293818,24.28415866
Gm8069,4.530340275,6.143415324,8.776685601,6.603101721,13.55058425,3.642623799
Aco1,1505.885107,1614.840599,1593.846105,1623.042403,1683.660093,1531.116204
Hacd1,46.20947081,55.29073792,42.12809089,26.41240688,55.0492485,43.71148559
Gm8909,7.24854444,7.021046085,6.143679921,18.48868482,5.081469092,3.642623799
Ftx,165.8104541,200.9774442,251.0132082,232.4291806,199.0242061,239.1989628
Adap2,0.906068055,9.653938366,1.75533712,5.282481377,0,2.428415866
A430072P03Rik,62.5186958,63.18941476,52.66011361,34.33612895,57.58998305,66.78143632
Mir199a-1,11.77888472,7.021046085,6.143679921,2.641240688,8.469115154,8.499455532
Gm8290,4.530340275,0,6.143679921,7.923722065,0.846911515,8.499455532
Mpz,1.81213611,5.265784563,1.75533712,0,3.387646062,2.428415866
Lrrc51,22.65170138,63.18941476,27.20772536,48.86295273,25.40734546,15.78470313
Ebna1bp2,2194.496829,2194.954532,2206.45876,2013.946025,2345.944898,2003.44309
Edar,2.718204165,1.755261521,0,0,0,2.428415866
Eppk1,2.718204165,1.755261521,0,0,0,2.428415866
Gm6978,18.1213611,24.5736613,19.30870832,21.12992551,40.65175274,12.14207933
Slc16a11,19.02742916,10.53156913,13.1650284,13.20620344,5.928380608,16.99891106
Gpalpp1,1543.033898,1559.549862,1534.164643,1521.354637,1572.714684,1433.979569
Sstr2,1.81213611,0,1.75533712,0,1.693823031,0
Vnn1,1.81213611,0,1.75533712,0,1.693823031,0
C230072F16Rik,1.81213611,0,1.75533712,0,1.693823031,0
H1f1,1.81213611,0,1.75533712,0,1.693823031,0
Bfsp1,1.81213611,1.755261521,0,0,1.693823031,0
Bnc1,1.81213611,1.755261521,0,0,1.693823031,0
Slc22a18,1.81213611,1.755261521,0,0,1.693823031,0
Tex45,1.81213611,1.755261521,0,0,1.693823031,0
Rassf10,1.81213611,1.755261521,0,0,1.693823031,0
Rasef,12.68495277,1.755261521,1.75533712,7.923722065,4.234557577,10.9278714
Gm15821,0,7.021046085,2.63300568,1.320620344,5.081469092,8.499455532
Gm16794,23.55776943,35.10523042,17.5533712,19.80930516,28.79499152,15.78470313
Capsl,18.1213611,4.388153803,9.654354161,7.923722065,11.85676122,4.856831732
Lpp,1440.648208,1379.635556,1158.522499,1387.971982,1410.107673,1355.056053
Kank1,12.68495277,7.021046085,3.51067424,13.20620344,3.387646062,14.5704952
Abcb5,0,2.632892282,0,0,8.469115154,0
Spaca5,0,1.755261521,2.63300568,0,0,2.428415866
Celf4,15.40315694,10.53156913,19.30870832,0,8.469115154,21.8557428
Cnga1,4.530340275,0,3.51067424,3.961861033,0,0
Prdm16os,0,1.755261521,1.75533712,0,1.693823031,0
Asb4,0,1.755261521,1.75533712,0,1.693823031,0
Clec4a3,0,1.755261521,1.75533712,0,1.693823031,0
1110006O24Rik,19.93349721,17.55261521,8.776685601,5.282481377,3.387646062,25.4983666
4933422A05Rik,0,0,3.51067424,3.961861033,0,3.642623799
Tubb1,1.81213611,3.510523042,0,5.282481377,1.693823031,1.214207933
Itpripl1,1402.593349,1536.731462,1411.291045,1179.313967,1436.36193,1521.40254
Lhx9,1.81213611,0,1.75533712,5.282481377,0,1.214207933
Sox7,21.74563332,15.79735369,7.021348481,18.48868482,5.081469092,12.14207933
4930599N23Rik,4.530340275,0.877630761,3.51067424,9.244342409,2.540734546,1.214207933
Igfals,1.81213611,0,0,0,5.081469092,0
Ffar3,1.81213611,0,0,0,5.081469092,0
Dgki,1.81213611,0,0,0,5.081469092,0
Ccdc30,7.24854444,15.79735369,21.06404544,0,16.09131879,13.35628726
5730480H06Rik,26.2759736,28.9618151,32.47373672,27.73302723,45.73322183,24.28415866
Gm10572,5.43640833,0,0,0,1.693823031,0
Gm16144,15.40315694,7.021046085,6.143679921,5.282481377,13.55058425,0
Thsd1,12.68495277,5.265784563,11.40969128,11.8855831,3.387646062,24.28415866
Tmem81,125.9434596,125.5011988,157.1026723,154.5125803,147.3626037,132.3486647
Tnik,1821.196791,1815.818044,1649.139224,1700.959003,1840.338723,1539.615659
Clstn3,7.24854444,1.755261521,5.266011361,10.56496275,0,12.14207933
A930013F10Rik,120.5070513,175.5261521,136.0386268,186.2074685,146.5156922,138.4197044
Scnn1g,41.67913053,28.9618151,28.08539392,15.84744413,16.93823031,48.56831732
Pcnx2,3.62427222,7.898676845,0,5.282481377,0.846911515,1.214207933
Gm10735,0,1.755261521,0,5.282481377,0,0
Arhgef33,0,1.755261521,0,5.282481377,0,0
Chp2,0,0,1.75533712,5.282481377,0,0
Trappc6b,1369.068831,1252.379095,1484.137535,1364.200816,1363.52754,1217.850557
Gm10362,5.43640833,3.510523042,14.04269696,7.923722065,13.55058425,7.285247599
Snord100,25.36990554,19.30787673,17.5533712,26.41240688,23.71352243,19.42732693
Ihh,0,2.632892282,1.75533712,5.282481377,0,2.428415866
Gsta4,12.68495277,15.79735369,19.30870832,10.56496275,8.469115154,21.8557428
Grik1,0,1.755261521,0,1.320620344,1.693823031,0
AU022793,0,0,1.75533712,1.320620344,1.693823031,0
Cxcl15,257.3233276,114.9696296,166.7570264,195.4518109,111.79232,159.0612392
2700097O09Rik,205.6774485,189.5682443,215.9064658,155.8332006,237.9821358,167.5606948
Apol8,5.43640833,23.69603054,14.04269696,6.603101721,26.25425698,23.06995073
Rhoj,25.36990554,17.55261521,14.04269696,13.20620344,6.775292123,26.71257453
Vasn,623.3748219,704.7375007,404.6052062,513.7213139,525.0851395,542.7509461
Foxq1,1.81213611,3.510523042,0,5.282481377,3.387646062,0
Rnf25,596.1927802,637.1599322,690.7251568,553.3399242,709.7118499,551.2504016
Hspa12b,15.40315694,17.55261521,28.08539392,27.73302723,16.09131879,27.92678246
Mfap4,188.4621554,88.64070682,61.43679921,121.4970717,60.97762911,97.13663465
Rbbp8,1452.427092,1390.167125,1313.869834,1320.620344,1464.31001,1204.49427
Mme,25.36990554,17.55261521,11.40969128,30.37426792,10.16293818,26.71257453
Gpihbp1,23.55776943,27.20655358,12.28735984,23.7711662,13.55058425,40.06886179
C130060C02Rik,2.718204165,1.755261521,0,0,4.234557577,2.428415866
Sp3os,7.24854444,8.776307606,5.266011361,14.52682379,5.081469092,7.285247599
Actl7b,0,0,1.75533712,0,1.693823031,1.214207933
Ptafr,0,0,1.75533712,0,1.693823031,1.214207933
Gpx3,363.3332901,366.8496579,205.3744431,357.8881133,271.0116849,426.1869845
Mir3098,0.906068055,0,2.63300568,0,0.846911515,1.214207933
Crybg3,335.2451804,325.6010122,321.226693,319.5901233,373.4879783,324.1935181
Stap2,16.30922499,11.40919989,7.021348481,11.8855831,2.540734546,13.35628726
Tgm2,81.54612495,57.04599944,59.68146209,89.8021834,28.79499152,126.277625
Olfml3,53.45801525,72.84335313,54.41545073,72.63411893,49.96777941,40.06886179
Klra7,0,5.265784563,0,0,1.693823031,0
Kank3,144.9708888,178.1590444,166.7570264,151.8713396,143.1280461,169.9891106
Tas1r1,1.81213611,4.388153803,5.266011361,3.961861033,1.693823031,3.642623799
Prdm14,0,0,3.51067424,2.641240688,0,4.856831732
Hdac9,0,0,3.51067424,2.641240688,0,4.856831732
Atp1a4,1.81213611,0,1.75533712,3.961861033,1.693823031,0
3300002I08Rik,31.71238193,19.30787673,23.69705112,27.73302723,11.85676122,25.4983666
Col20a1,21.74563332,17.55261521,16.67570264,15.84744413,22.0196994,24.28415866
Serpini1,162.1861819,109.7038451,124.6289355,125.4589327,122.8021697,120.2065854
Atg4c,183.9318152,200.9774442,148.3259867,198.0930516,143.1280461,154.2044075
Ppib,2302.318928,2293.249177,2427.631237,2403.529026,2338.322694,2412.631163
Ccser1,7.24854444,3.510523042,5.266011361,3.961861033,11.85676122,3.642623799
2210008F06Rik,0,1.755261521,3.51067424,0,3.387646062,4.856831732
Snord22,30.80631387,21.94076901,39.4950852,27.73302723,39.80484122,35.21203006
Cldn3,28.99417776,7.021046085,20.18637688,19.80930516,8.469115154,16.99891106
Ms4a8a,1.81213611,2.632892282,0,5.282481377,0,2.428415866
